# First 1000 channels from apk_info_top_with_ranking.csv, sorted by Amazon ranking
amazon_category_ranking,apk_name,apk_id,product_id,product_name,overlap_token_count,developer_name
819,wonderland slots,com.bluecrystallabs.wonderlandslots,B01BBJ1LOM,Wonderland Slots - FREE Slot Casino,2,Blue Crystal Labs%2C Inc.
821,kmgh,com.mylocaltv.kmghfiretv,B07796L9G2,KMGH Denver 7 Colorado,1,Scripps Media Inc.
822,clearstream tv,com.antennasdirect.clearstreamtv,B073WHVQX6,App for the ClearStream TV Wireless HDTV Tuner Adapter for use with Amazon Fire TV-Fire Stick-Kindle  Record Live TV,2,Antennas Direct
823,hw backgammon,com.silvercrk.backgammon_amazon_free,B00K7HW4R8,Hardwood Backgammon Free,1,Silver Creek Entertainment
824,blastzone 2 lite,com.MattEdzenga.BlastZone2.lite,B0080498E2,BlastZone 2 Lite,2,Matt Edzenga
825,abyss hunter sl,cn.huntergame.abysshunteramz,B00U5VON9I,Abyss hunter SL,3,%E5%8C%97%E4%BA%AC%E7%8C%8E%E4%BA%BA%E4%BA%92%E5%8A%A8%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8
826,ksl tv,com.calkins.ksl,B06XWDYKJH,KSL TV,2,Bonneville International
827,wbal,com.hearst.android.wbal,B00851XLCA,WBAL-TV 11 Baltimore News and Weather,1,HTVMA Solutions%2C Inc.
828,starshipbridge,de.sevenlives.StarshipBridge,B015E9QLZY,Starship Bridge,0,7lives UG
829,mynetlyzer pro,com.keepics.mynetlyzer,B072HCW4CY,myNetLyzer Pro,2,Bakerfield
830,mubi,com.mubi,B00O7TNVRY,MUBI,1,MUBI
831,network browser,com.ape.apps.networkbrowser,B00PEA336Y,Network Browser,2,Ape Apps
832,applist manager,io.github.visnkmr.applistmanager,B07DGSPTQB,AppList Manager v2,2,Vishnu N K
833,word of promise app,com.futuresoft.wordofpromise.free,B006T2U1V6,Word of Promise® App,4,FutureSoft%2C Inc.
835,avalanche desksite,com.directsportsnetwork.avalanchedesksite,B077KGT2CF,Avalanche DeskSite,2,DeskSite
837,bob ross the joy of painting,com.amazon.rialto.cordova.webapp.webapp4c963f2c9caf4330b1323444a13e84b6,B01CEUSGLS,Bob Ross - The Joy of Painting,6,Zype
838,wkmg news 6 clickorlando,com.aimitv.wkmg.news,B01M71313L,News 6 and ClickOrlando.com,2,Graham Media Group
839,wghp fox8 greensboro highpoint nc,com.amazon.android.wghpfire,B01MSW84TP,WGHP,1,Tribune Media
840,aeom,com.aeom.fireTv,B07238TTH4,All Eyez On Me,0,Groundwurk Media Group
841,wxix fox19 news,com.raycom.firetv.wxix,B06XHZXM27,WXIX FOX19 News,3,Raycom Media Inc.
842,selfie games tv,tv.selfiegames.screen.firetv,B07BF4F4C2,Selfie Games: The Fun Phone + Fire TV Group Party Game -- w/ Sketchies (new draw something and guess multiplayer game for 3 to 10 players  good for family: kids  teens  or adults  play on your phone  shows on central fire tv  great for Thanksgiving),3,Buzzito LLC
843,koco,com.hearst.android.koco,B00852569A,KOCO Oklahoma City News  Weather,1,HTVMA Solutions%2C Inc.
844,kiro7 news,com.aimitv.kiro.news,B016B7BYWS,KIRO7 - Seattle News  Weather and Live Video,2,Cox Media Group Television
845,thedinoking,com.m2fpremium.thedinoking,B07JGLQ2ZZ,The Dino King,0,Mobi2Fun Mobile Entertainment %28BG%29 PVT LTD
846,voodoo,com.gogiigames.voodooamznfree,B00HUC7T2I,Voodoo Whisperer: A Hidden Object Adventure,1,Gogii Games
848,motorsport tv,tv.motorsport.app,B07JW69MSB,Motorsport.tv,2,Motorsport.tv Digital%2C LLC.
849,rainy city rush hd,com.digitaleye.rainycityrushhd,B01LZ4327I,Rainy City Rush HD - Enjoy &amp; Relax with FREE romantic rainy scene on Fire TV &amp; Kindlefire,4,Digital Eye
851,documentary reality tv,com.amazon.rialto.webapp.Af10736c84d3d8a6f6e27b6295a147c87609aa698,B07QFPG62K,Documentary &amp; Reality TV,3,New Vista Studios
852,tvcalendar,io.github.visnkmr.tvcalendar,B07JYDMWQM,Calendar,0,Vishnu N K
853,catholic tv,com.amazon.rialto.cordova.webapp.webappf854158791bc416fb28c181797b79d3f,B01MS70OMM,CatholicTV,0,Float Left Interactive
854,ktnv,com.doapps.firetv.mln.MLN_59bcda7c438bad7d2afffe9e2fed00be,B07794K9HZ,KTNV 13 Action News Las Vegas,1,Scripps Media Inc.
855,on demand,com.purebarre.video,B072NDWC5H,Pure Barre On Demand,2,Pure Barre
856,candy miner,com.Projectikeu.GingerbreadMiner,B0170BUMNQ,Gingerbread Miner,1,projectik.eu
858,slots thundering bear,com.bluecrystallabs.thunderingbear,B01C3HY09O,Thundering Bear Slots,3,Blue Crystal Labs%2C Inc.
859,extremesportsentertainment,extreme.bigstar.tv,B01MS9CGB5,Extreme Sports Movies &amp; TV,0,Bigstar Movies
860,hope channel,com.amazon.rialto.cordova.webapp.webapp29a4ee1392c3493ebcf243af29f3aa88,B07K7YJPXD,Hope Channel,2,Hope Channel
861,spider,com.odesys.spider.ads,B004DKSUXC,Spider Solitaire,1,Odesys%2C LLC
862,wafb local news,com.raycom.firetv.wafb,B06XHJCQ11,WAFB Local News,3,Raycom Media Inc.
863,cat sounds,com.ape.soundboard.catsounds,B00B9J05CO,Cat Sounds,2,Ape Apps
864,gospel music presents videos,com.main.badamitv.gmpandroid,B01EIQR0R2,Gospel Music Presents,3,BadamiTV
865,camboard,com.circlecubed.camboard,B01MRKX3UE,CamBoard,1,Circle Cubed
866,kcra,com.hearst.android.kcra,B008524R2C,KCRA 3 Sacramento News and Weather,1,HTVMA Solutions%2C Inc.
867,whitetailtv,com.amazon.rialto.cordova.webapp.webapp14b432dfdab249aaa1eade9f3e987274,B01LWLT0WS,WhitetailTV,1,WhitetailTV
869,filmrise comedy,com.future.filmrisecomedy,B07Q3QWZZV,FilmRise Comedy,2,Future Today Inc
871,cosmic kids,com.cosmickids,B07JN6YRWP,Cosmic Kids Yoga,2,Cosmic Kids
872,make ready videos,panteo.tv.com.tvdefault,B016EVP1RU,Panteao Make Ready Learning Center,2,Panteao Productions
873,baby genius,com.future.babygeniusAndroidTV,B06VT49J8S,Baby Genius,2,Future Today Inc
874,vyprvpn,com.goldenfrog.vyprvpn.app,B00KGKA4BE,VPN - Fast  Secure &amp; Unlimited WiFi with VyprVPN,1,Golden Frog%2C GmbH
875,wxin fox59 indianapolis,com.tribune.fire.android.wxin,B07L63JRFM,WXIN FOX59 Indianapolis,3,Tribune Media
876,this old house demo,com.reach.theoldhouse.demo,B07JZHXT64,This Old House,3,This Old House Ventures
877,the gardening channel,com.amazon.rialto.cordova.webapp.webappd62fab8431c94732873d4d3fb0f84dad,B00ZRYKSDS,The Gardening Channel,3,Lightcast.com
878,pluralsight,com.pluralsight,B01G7FWKUE,Pluralsight,1,Pluralsight LLC
879,jtv live,com.jtv.jwellery_tv,B078RNSXM3,JTV Live,2,Jewelry Television
880,raaga hindi tamil telugu songs,com.raaga.amazontv,B06XRHYW95,Raaga Hindi Tamil Telugu songs,5,Raaga LLC
881,youipcams,com.ezhomelabs.cloudcamera.amazon,B078XCN9HS,YouIpCams: Amazon Fire TV App - Turn Your Exiting Cheap IP Camera Into an End-To-End Encrypted Cloud Time-Lapse Security Camera by ONVIF or CGI  Haicam E2EE Cloud Camera&#39;s Official Fire TV App  Turn Your Fire TV Into a Cloud Video Recording System,1,Haicam
882,filmrise history,com.future.filmrisehistory,B07QB14NBR,FilmRise History,2,Future Today Inc
883,lucky fish slots,com.bluecrystallabs.luckyfishslots,B01BBGI9L8,Lucky Fish Free Slots,3,Blue Crystal Labs%2C Inc.
884,here tv,com.tfi.heretv,B06XC3SPFS,Here TV,2,Here Media
885,wmc 5 action news,com.raycom.firetv.wmc,B0756R5KQ7,WMC Action News 5,3,Raycom Media Inc.
886,christmas zone,com.amazon.rialto.cordova.webapp.webapp16803e6c9e294e42883e237f1f387716,B07KY4FV21,Christmas Zone - Free Holiday Movies,2,Unreel Entertainment llc
887,caavo companion,com.caavo.catalyst,B071V58YCX,Caavo Companion,2,Caavo Inc
888,video pass,com.supercross.sports,B07KMJN8VH,Supercross Video Pass,2,Supercross Video Pass
889,lua bingo,com.luabingo,B01FE6Z6SA,Lua Bingo online,2,Lua Bingo
891,wsmv news,com.aimitv.wsmv.news,B01FVNAJEW,WSMV News,2,Accelerated Media
892,foreignfilmfavorites,firetv.bigstartv.foreignfilm,B078KKPYTC,Foreign Film Favorites,0,Bigstar Movies
893,freecell,com.odesys.freecell.ads,B004FJR0KK,FreeCell Solitaire,1,Odesys%2C LLC
894,bookmarker 3,com.esaba.bookmarker3,B077YXRND5,Bookmarker 3,1,AFTVnews.com
895,filmrise kids,com.future.filmrisekids,B07Q3858DM,FilmRise Kids,2,Future Today Inc
896,darts free,com.amazon.rialto.cordova.webapp.webapp832d7a0da8ec4b668a61704c7ae81fa3,B018UHAH8Y,Darts Free for FireTV,2,Two Way Media
897,mexican recipes by fawesome tv,com.recipe.ifoodtvmexican,B00G23Y68G,Mexican Food,1,Future Today Inc
898,localbtv,com.didja.btv,B07GSHX9XX,LocalBTV,1,Didja Inc
899,documentary films by fawesome tv,com.future.documentarybyfawesome,B07MV261QJ,Documentary Films by Fawesome.tv,5,Future Today Inc
900,zoog vpn,com.zoogvpn.android,B06X1B9S56,Zoog VPN - Internet freedom  security and privacy,2,Zoog Services Ltd.
901,random mahjong,com.shoecakedroid.RandomMahjong,B00514DIE0,Random Mahjong,2,Paul Burkey
902,tvmosaic live,com.dvblogic.tvmosaic.live,B07BBRKTBQ,TVMosaic Live!,2,DVBLogic
903,pro wrestling network,com.amazon.rialto.cordova.webapp.webapp068cd8a94e1e40e5ab5d223e2ee6819a,B07LGWQTMR,Pro Wrestling Network,3,Lightcast.com
905,stopwatch,com.kevinTydlacka.amazonStopwatchForKindle,B00JLP9PV0,Stopwatch for Kindle,1,Kevin Tydlacka
906,auto revolution,com.amazon.rialto.cordova.webapp.webapp72f8f3716bb94fdc9324a0a43a10bed6,B01BZLYS2I,Auto Revolution,2,Auto Revolution
907,dinosaur safari evolution,com.jurassicapps.dinosaursafarikindle,B07BSHV8F5,Dinosaur Safari: Evolution,3,Jurassic Apps
908,carbontv,com.amazon.rialto.cordova.webapp.webappc3e29ff47b27451cb99029faf522aa3e,B076DKHHYT,CarbonTV,1,CarbonTV
909,home giveaway style,com.scripps.hgtv.homeimprovement,B01HUEPK6W,Home Giveaway Style,3,Scripps Networks%2C LLC
912,wktv newschannel 2,com.heartland.firetv.wktv,B073W8J152,WKTV NewsChannel 2 - Serving Central New York,2,Heartland Media
913,clockwork tales,com.artifexmundi.clockwork.amzn.free,B00II5YUIW,Clockwork Tales: Of Glass and Ink,2,Artifex Mundi
915,zombie fortress evolution dino,com.cds.zombiefortressdinokindle,B0195F0R6C,Zombie Fortress Evolution: Dino,4,Jurassic Apps
916,extra bases,com.amazon.extrabases,B07MWGXVG7,Extra Bases,2,Cynogage
917,stars desksite,com.directsportsnetwork.starsdesksite,B077KGTVMS,Stars DeskSite,2,DeskSite
918,deadsystem,com.animoca.amazon.deadsystem,B00EKEOXB4,Dead System,0,Animoca
919,fuse,com.twentyfouri.tvbridge.fuse,B07N7S5XN9,Fuse TV,1,Fuse Media
920,the train channel,com.amazon.rialto.cordova.webapp.webapp32dc3dbefc9d4fe29af1aa099f03d787,B013C2A674,The Train Channel,3,Lightcast.com
921,pepe porcupine,com.ensenasoft.pepeporcupine,B00X8WZLV0,Pepe Porcupine,2,EnsenaSoft%2C S.A. de C.V.
923,jadoo tv,tv.amazon.jadoo,B07NQCP39F,JadooTV,0,CineFunTV Limited
924,10tv,com.whiz.wbns.firetv,B01MDQHIEK,WBNS-10TV News,1,WBNS 10tv
925,fox23 news,com.cmgdigital.firetv.kokitv,B01N1NGM3M,FOX23 News,2,Cox Media Group Television
927,whio tv,com.aimitv.whio.news,B01LDOGUYQ,WHIO-TV,2,Cox Media Group Television
928,mutv,com.manutd.mutv,B07DCZLHTS,MUTV - Manchester United TV,1,MUTV Limited
929,soc car,com.ladinc.soccar2.android,B00KVQZPJE,Soc-Car,2,Lad-Inc
930,atmosphere,tv.atmosphere,B07J5T4VX4,Atmosphere,1,Chive Media Group LLC
931,how it works,com.deepsgamestudios.howstuffworks,B01MDRWZCK,How It Works,3,Deeps Game Studio
932,midnight pulp,com.dmr.midnightpulp.tv,B077NS2G2Y,Midnight Pulp,2,Digital Media Rights
933,hd fireplace,com.amazon.rialto.webapp.A98c99533da6ddcc92a361391521a86181eb2c65a,B07NLJ6PQ2,HD Fireplace,2,Blackbird Company
935,filmrise classics,com.future.classic,B07Q65PHNL,FilmRise Classics,2,Future Today Inc
936,the aviation channel,com.amazon.rialto.cordova.webapp.webappf21e780bbe1f44dba2c8cccaa71d114c,B00YPNPY72,The Aviation Channel,3,Lightcast.com
937,livexlive,com.amazon.rialto.cordova.webapp.webappdb52dcaaadb647b999ec58d104f546b6,B07BGDK5Y3,LiveXLive,1,LiveXLive
938,wthr 13 now,com.doapps.android.mln.wthr,B007RG78DC,WTHR,1,VideoIndiana Inc.
939,israel tv androidtv,israeltv.com.israeltv_android_tv,B07558VF6V,israeltv - android tv,1,tantan46
940,party mirage,it.stany.partymirage,B07CWFYLT1,Party Mirage,2,Stany2011
941,saints desksite,com.directsportsnetwork.saintsdesksite,B07CYZNYK9,Saints DeskSite,2,DeskSite
942,pupilhd,com.pupilhd.mobile,B06VVKC1FW,PupilHD,1,PupilHD
943,storm chasers,com.amazon.stormchasers,B07N154KGY,Storm Chasers,2,Cynogage
944,wptv,com.mylocaltv.wptvfiretv,B07796RQZL,WPTV NewsChannel 5 West Palm,1,Scripps Media Inc.
945,frosty jump,com.gamecomobile.frostyjumptv,B01N7U62IM,Frosty Jump,2,GameCo Mobile LLC
947,kstp news,com.aimitv.kstp.news,B01MCYIRA6,KSTP News,2,Accelerated Media
948,screambox,com.onemainstream.screamboxt.android,B076WF995F,Screambox,1,Scream Entertainment LLC
949,nratv,com.nra.nratv.ott,B07CWFT7SP,NRATV,1,National Rifle Association
950,fight tyme live,com.amazon.rialto.cordova.webapp.webappde0b2b7accb345c0b32c81f881cde39c,B01I5N7W9K,Fight Tyme Live,3,Wireless1Streaming
951,wtae,com.hearst.android.wtae,B0085CQNX8,WTAE- Pittsburgh Action News 4,1,HTVMA Solutions%2C Inc.
953,bodyfx,com.bodyfx.video,B076XMPCNZ,Body FX,0,Body FX
954,wcpo,com.mylocaltv.wcpofiretv,B07796C2ZQ,WCPO 9 On Your Side Cincinnati,1,Scripps Media Inc.
955,wis news 10,com.raycom.firetv.wis,B06XHZT282,WIS News 10,3,Raycom Media Inc.
956,action news jax,com.cmgdigital.firetv.wtevtv,B01MXTDU20,Action News JAX,3,Cox Media Group Television
957,dummytown,com.jenots.dummytown,B00K3R0KLY,Dummy Town,0,Jenots.com
959,wrc the official app,com.amazon.rialto.cordova.webapp.webapp2e2cc4db55c04d36a680719efcf1700d,B011KJY8WA,WRC - The Official App,4,WRC Promoter GmbH
960,low carb 360,com.future.lowcarb360,B00YDANCSK,Low Carb 360,3,Future Today Inc
961,bestcooks,com.future.BestCooks,B00GJKMV9I,BestCooks,1,Future Today Inc
962,spuul,com.spuul.android,B00GWGCQB2,Spuul,1,Spuul
963,creflo dollar ministries,com.amazon.rialto.cordova.webapp.webapp6e8513becb1042a3bf0476125073d9f9,B01EX9LV7O,Creflo Dollar Ministries,3,Lightcast.com
964,eddie airvpn openvpn gui,org.airvpn.eddie,B07KTD6DH9,Eddie - AirVPN official OpenVPN GUI,4,AirVPN
967,horse racing,com.yft.horseracing16,B01MXXDRKZ,Horse Racing 2016,2,YASH FUTURE TECH SOLUTIONS PVT. LTD
968,notifications for fire tv,de.cyberdream.firenotifications.amazon,B00OESCXEK,Notifications for Fire TV,4,Christian Fees
969,arts crafts channel,com.amazon.rialto.cordova.webapp.webapp151b856de81a4283809a56a210a92a0e,B00YPM9C1M,Arts &amp; Crafts Channel,3,Lightcast.com
970,the unknown city episode 1,com.genius.unknownhrr,B07B9J2HWC,The Unknown City (Horror Begins Now.Episode 1),4,YASH FUTURE TECH SOLUTIONS PVT. LTD
971,the sermon channel,com.amazon.rialto.cordova.webapp.webappc31e3a5a113341debb21a380ffdf90e7,B015WIRG4W,The Sermon Channel,3,Lightcast.com
972,gravitas movies,com.gravitas,B07NXP3CDV,Gravitas Movies,2,Gravitas Ventures
973,tony evans now,com.amazon.rialto.cordova.webapp.webapp2768532ccd6b44609c607ba6608334e8,B01NH5NW4I,Tony Evans Now,3,Mere Technology%2C llc
975,101 dogs,com.amazon.rialto.cordova.webapp.webapp71d2cd198a6343cb86c970a28c82b2e5,B01E8MPZV4,101 Dogs,2,New Technologies
976,wmur,com.hearst.android.wmur,B0085CQHZC,WMUR News 9- Manchester  NH News and Weather,1,HTVMA Solutions%2C Inc.
977,12 news,com.belo.id3058,B014EMXTJS,12 News KPNX,2,TEGNA
978,wdsu,com.hearst.android.wdsu,B00851XEBS,WDSU New Orleans News  Weather,1,HTVMA Solutions%2C Inc.
979,ms news now,com.raycom.firetv.wlbt,B0756SFQQH,WLBT 3 On Your Side,0,Raycom Media Inc.
980,quiztix,com.quiztix.animalpics,B01MPW3EIM,QuizTix: Animal Pics Quiz,1,QuizTix
982,crossflix,com.amazon.rialto.cordova.webapp.webappb53c8b88619a45088dbbf90a3fe4bd0d,B0725ZMWRF,Crossflix,1,Crossflix Inc.
984,dropout,com.collegehumor.chdropout,B07R3CV7Y1,DROPOUT,1,DROPOUT
986,reelz,com.reelz.svod.androidtvwebapp,B07QMWV3L7,REELZ Now,1,Brightcove
987,damai tv,com.hiveview.damaitv,B074Z49ZNK,Damai TV - 60+中文直播频道及国内热门影视,2,%E5%8C%97%E4%BA%AC%E5%AE%B6%E8%A7%86%E5%A4%A9%E4%B8%8B%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8
989,i24news,tv.accedo.ott.flow.i24news,B07C28LR28,i24NEWS,1,i24NEWS
990,nursery rhyme street,com.amazon.rialto.cordova.webapp.webapp36a7fae5f7224cc58838b07c6e6b633a,B019G7LZUQ,Nursery Rhyme Street,3,YoBoHo New Media Pvt. Ltd.
991,nyra now,com.nyra.andnyranow.firetv,B073T21PBK,NYRA Now,2,The New York Racing Association
992,words tv,com.encodedmessages.asparuh.wordstv,B01CGYA034,Words TV,2,Iliyan Ivanov
993,ky3 news,com.newssynergy.kytv,B01G0SG00O,KY3 News,2,Gray Television Group%2C Inc.
994,filmrise world cinema,com.future.filmriseworld,B07Q9Y3H1R,FilmRise World Cinema,3,Future Today Inc
995,tmj4,com.doapps.firetv.mln.MLN_6ae07dcb33ec3b7c814df797cbda0f87,B077967RHY,WTMJ TODAY&#39;s TMJ4 Milwaukee,1,Scripps Media Inc.
996,quiztix,com.quiztix.pop,B00KVI8O5E,QuizTix: Pop Music Quiz,1,QuizTix
998,world poker tour,com.zype.worldpokertour,B076QGWCX3,World Poker Tour,3,World Poker Tour
999,torguard,net.torguard.openvpn.client,B0100AW12Y,TorGuard VPN,1,VPNetworks LLC
1000,kwch news,com.newssynergy.kwch,B01G0S8RSC,KWCH 12,1,Gray Television Group%2C Inc.
1001,wow i never knew that,com.future.wowineverknewthat,B015P0UPJA,Wow  I Never Knew That,4,Future Today Inc
1002,wkyt news,com.graytv.android.wkytnews,B00V3UWKJ0,WKYT News,2,Gray Television Group%2C Inc.
1004,wdaf fox4 kansas city,com.tribune.fire.android.wdaf,B07HJZC7SC,WDAF - FOX4 Kansas City,4,Tribune Media
1005,timenetspeedoverlay,io.github.visnkmr.tvnetspeed,B0786KC4C1,Time Net Speed Monitor,0,Vishnu N K
1006,the9and10news,com.The9and10NewsFireTvApp.android.calypso,B07K3VZFYN,The 9and10News App,0,Heritage Broadcasting
1007,raiders desksite,com.directsportsnetwork.raidersdesksite,B077SPKDTJ,Raiders DeskSite,2,DeskSite
1009,fox 12 oregon,com.aimitv.kptv.news,B01FVN9DJO,FOX 12 Oregon,3,Accelerated Media
1010,mormon org,com.amazon.rialto.cordova.webapp.webapp8562140a15c74ed0ace5450c5fe487b6,B00ZTID6XG,Mormon.org,2,Spriton Systems LLC
1012,wsaz news,com.graytv.android.wsaznews,B00V3UTTPS,WSAZ News,2,Gray Television Group%2C Inc.
1013,colombiatv,com.mycompany.colombiatv,B07BDQXSCV,tvmia colombia,0,Tvmia
1015,the economist films,com.amazon.rialto.cordova.webapp.webapp19319ad753194949b54f6c5717cd8d64,B01C8Y2PS0,The Economist Films,3,The Economist
1017,wheres emoji,com.zxdigital.wheresemoji,B06XXKQCJ2,Where&#39;s Emoji?,1,ZXDigital Ltd
1018,hc now,com.hillsongchannel.now,B0771QFQ1Y,Hillsong Channel NOW,1,Hillsong Channel LLC
1020,flappy fly,com.yft.flappyflyhd,B00L8XIMDU,Flappy Fly 2017,2,YASH FUTURE TECH SOLUTIONS PVT. LTD
1021,wvtm,com.hearst.android.wvtm,B0147I8YD0,WVTM 13 -Birmingham News and Weather,1,HTVMA Solutions%2C Inc.
1022,witi fox6 news milwaukee,com.tribune.fire.android.witi,B07J1XCPZN,WITI FOX6 Milwaukee,3,Tribune Media
1024,filmrise family,com.future.filmrisefamily,B07Q2953PY,Filmrise Family,2,Future Today Inc
1027,musixmatch,com.musixmatch.android.lyrify.tv,B00Q8NRXOY,Musixmatch TV,1,musiXmatch
1028,ip tools,com.ddm.iptools,B077QGHZLL,IP Tools: Network Utilities,2,AmazingByte
1029,wect news 6,com.raycom.firetv.wect,B079DRRCCD,WECT News 6,2,Raycom Media Inc.
1030,what color is it,com.amazon.rialto.cordova.webapp.webapp80a0b53554c14969a36a012a47399594,B018BITPJO,What Color Is It?,4,Marvin Menzerath
1031,wrtv,com.mylocaltv.wrtvfiretv,B0779652X1,RTV6 TheIndyChannel Indiana,0,Scripps Media Inc.
1032,drinks,com.recipe.ifoodtvdrinks,B00G441LEK,Drinks,1,Future Today Inc
1033,in war tanks,com.tssgames.tanks,B073TQ3N9L,In War Tanks,3,TSSGames
1034,tank ace lite,com.resetgame.tarlite,B009FCK22K,Tank Ace Reloaded Lite,3,RESETgame
1035,bingo set,com.littlebandit.bingoset,B07B6X4S96,Bingo Set,2,Little Bandit Labs
1037,wtoc 11 news,com.raycom.firetv.wtoc,B06XHYSFML,WTOC 11 News,3,Raycom Media Inc.
1038,fox 17 news western michigan,com.amazon.android.wxmifire,B073RRLJCN,FOX17 News - Western Michigan,3,Tribune Media
1040,screencloud player,io.screencloud.player,B0168O5PVA,ScreenCloud Digital Signage Player,2,ScreenCloud
1041,country road tv,com.countryroad.countryroadtv,B0761VSWQC,Country Road TV,3,Country Road TV
1042,lamusica,com.sbs.lamusicatv,B07FFJPFZD,LaMusica,1,Spanish Broadcasting System
1043,wlox local news,com.raycom.firetv.wlox,B06XHXDFWD,WLOX Local News,3,Raycom Media Inc.
1045,chinese recipes by fawesome tv,com.recipe.ifoodtvchinese,B00G1YIN5S,Chinese Recipes by Fawesome.tv,5,Future Today Inc
1046,now you know,com.amazon.rialto.cordova.webapp.webapp57109345a1e24dab86c7fa011788b31d,B07D3D8D5Q,Now You Know - Educational TV,3,Unreel Entertainment llc
1047,refresh tool,com.tanzilon.refresh.tool.check.tablet,B07RD834JL,Refresh Tool,2,Tanzilon Tech
1048,italian recipes by fawesome tv,com.recipe.ifoodtvitalian,B00G23M1FQ,Italian Recipes by fawesome.tv,5,Future Today Inc
1050,my colony,com.ape.games.mycolony,B01M7O1IB0,My Colony,2,Ape Apps
1052,send files to tv,com.yablio.sendfilestotv,B07QHFL8LK,Send files to TV - SFTTV,4,Yablio
1053,bvovn,com.bvovn.android,B01GS3O66G,BVOVN,1,Kenneth Copeland Ministries
1054,insane dino escapee,com.notfaqs.insane_dino_escapee,B06X6KRNC5,Insane Dino Escapee,3,Dying Ideas Interactive
1055,the country music channel,com.amazon.rialto.cordova.webapp.webapp82f00da47ca84e7ba1896739b4c4142d,B00ZRY3I7Q,The Country Music Channel,4,Lightcast.com
1056,whec news,com.aimitv.whec.news,B01MFCD6KP,WHEC News,2,Accelerated Media
1057,fiction fantasy films by fawesome tv,com.future.fictionfantasy,B07PK46HNQ,Fiction &amp; Fantasy Films by Fawesome.tv,6,Future Today Inc
1058,monster movie app,com.amazon.rialto.cordova.webapp.webapp93306fc9c614450e89d356e55dfe5978,B07FWD7C87,Monster Movie APP,3,Monster Movie APP
1059,4a package browser,by4a.reflect,B0759ZG5TN,Package Browser,2,4A
1060,wgal,com.hearst.android.wgal,B00851XAIU,WGAL - Susquehanna Valley News  Weather,1,HTVMA Solutions%2C Inc.
1062,4x4 safari evolution,com.jurassicapps.safari4x4kindle,B07BSP9QRZ,4x4 Safari: Evolution,3,Jurassic Apps
1064,capitals desksite,com.directsportsnetwork.capitalsdesksite,B077KH8S6X,Capitals DeskSite,2,DeskSite
1065,penguins desksite,com.directsportsnetwork.penguinsdesksite,B077KFNNZ7,Penguins DeskSite,2,DeskSite
1066,jesus kids tv,com.amazon.rialto.webapp.Af49b7f5357ca1cbe9247e1e288ff9c3e58ea3680,B07L6MNCC5,Jesus Kids TV,3,John Locke
1067,reggae tv,tv.beatflix.reggaetv,B01DC5UMK2,Reggae TV,2,beatflix
1068,awesome waterfall hd,com.goosefly.awesomewaterfallhd,B01CSVOWG6,Awesome Waterfall HD FREE - Decor your TV with beautiful Waterfall Scenery,3,Goosefly
1071,wpbf,com.hearst.android.wpbf,B00851YGAQ,WPBF 25 - West Palm Beach News and Weather,1,HTVMA Solutions%2C Inc.
1072,kgtv,com.mylocaltv.kgtvfiretv,B07795TX6X,KGTV 10News San Diego,1,Scripps Media Inc.
1073,wmar,com.mylocaltv.wmarfiretv,B077969DP2,WMAR 2 News Baltimore,1,Scripps Media Inc.
1074,true word of life network,com.amazon.rialto.cordova.webapp.webapp93986645b86446aa8824d853be49db1b,B073VGKJ3N,True Word of Life Network,5,True Word of Life Church
1075,unplug meditation,tv.vhx.unplugmeditation,B0784YJMYJ,Unplug: Guided Meditation,2,Unplug Meditation
1077,fuel tv,com.wns.fueltv,B01MTO5RKJ,Fuel TV Watch &amp; Shop,2,Fuel TV
1078,easytv,de.tks.mobiletv,B01FXWI79U,easyTV,1,Divitel BV
1080,freecell,net.jeu.freecell,B00GWUSKPO,FreeCell,1,1bsyl
1081,perutv,com.mycompany.perutv,B07BDQKZQM,tvmia Peru,0,Tvmia
1083,funky karts,rocks.funkykarts,B06X3SYGGS,Funky Karts,2,Yarne Games
1084,whatsupmoms,com.wns.whatsupmoms,B071VLZKQ7,What&#39;s Up Moms,0,What%27s Up Moms
1085,upliftv,com.amazon.rialto.cordova.webapp.webapp2921bbaffa9140998d204e3cca79994d,B06XKMY5M9,Upliftv,1,Lightcast.com
1086,slots of the seasons,com.gamecomobile.slotsoftheseasons,B07KLMB9HZ,Slots of the Seasons,4,GameCo Mobile LLC
1089,outdoor action tv,com.amazon.rialto.cordova.webapp.webapp5a83d5c0068046c79294bd23d2a25f51,B07MQBQLHX,Outdoor Action TV,3,CarecoTV LLC
1091,pyramid,com.odesys.pyramid.ads,B004EL5KKQ,Pyramid Solitaire,1,Odesys%2C LLC
1092,pilates,com.future.pilates,B00OKEMB0E,Pilates,1,Future Today Inc
1093,breath of life tv,com.amazon.rialto.cordova.webapp.webappb8c1e3132d0b43abb87ff946e3ad91ac,B01N5M07H0,Breath of Life TV,4,Lightcast.com
1094,argentinatv,com.mycompany.argentinatv,B07BDPPZNW,tvmia arg,0,Tvmia
1095,wkbw,com.planetdiscover.granite.phone.wkbwfiretv,B07795KQT9,WKBW 7 Eyewitness News Buffalo,1,Scripps Media Inc.
